City,State,ID,Population of City,Count
Highlands Ranch,CO,6,104432,1
Hillrose,CO,6,280,1
Hoehne,CO,6,128,1
Holly,CO,6,882,1
Holly Hills,CO,6,2560,1
Holyoke,CO,6,2185,1
Hooper,CO,6,55,1
Hotchkiss,CO,6,932,1
Hot Sulphur Springs,CO,6,772,1
Howard,CO,6,794,1
Hudson,CO,6,2138,1
Hugo,CO,6,670,1
Idaho Springs,CO,6,1996,1
Idalia,CO,6,45,1
Idledale,CO,6,282,1
Ignacio,CO,6,887,1
Iliff,CO,6,212,1
Indian Hills,CO,6,1380,1
Inverness,CO,6,1109,1
Jackson Lake,CO,6,178,1
Jamestown,CO,6,256,1
Jansen,CO,6,131,1
Joes,CO,6,45,1
Johnson Village,CO,6,224,1
Johnstown,CO,6,12818,1
Julesburg,CO,6,1218,1
Keenesburg,CO,6,1319,1
Ken Caryl,CO,6,33021,1
Kersey,CO,6,1585,1
Keystone,CO,6,1067,1
Kim,CO,6,61,1
Kiowa,CO,6,859,1
Kirk,CO,6,102,1
Kit Carson,CO,6,263,1
Kittredge,CO,6,1324,1
Kremmling,CO,6,2090,1
Lafayette,CO,6,26430,1
Laird,CO,6,30,1
La Jara,CO,6,713,1
La Junta,CO,6,7018,1
La Junta Gardens,CO,6,25,1
Lake City,CO,6,354,1
Lakeside,CO,6,5,1
Lakewood,CO,6,147836,1
Lamar,CO,6,7744,1
Laporte,CO,6,2497,1
Larkspur,CO,6,248,1
La Salle,CO,6,2571,1
Las Animas,CO,6,1813,1
La Veta,CO,6,729,1
Lazy Acres,CO,6,977,1
Leadville,CO,6,2595,1
Leadville North,CO,6,1815,1
Lewis,CO,6,391,1
Leyner,CO,6,30,1
Limon,CO,6,1425,1
Lincoln Park,CO,6,3222,1
Littleton,CO,6,44553,1
Lochbuie,CO,6,5222,1
Loghill Village,CO,6,452,1
Log Lane Village,CO,6,1003,1
Loma,CO,6,1254,1
Lone Tree,CO,6,12462,1
Longmont,CO,6,89814,1
Louisville,CO,6,19548,1
Louviers,CO,6,152,1
Loveland,CO,6,71755,1
Lynn,CO,6,6,1
Lyons,CO,6,2056,1
McCoy,CO,6,27,1
Manassa,CO,6,1060,1
Mancos,CO,6,1727,1
Manitou Springs,CO,6,5211,1
Manzanola,CO,6,445,1
Marble,CO,6,150,1
Maybell,CO,6,56,1
Maysville,CO,6,95,1
Mead,CO,6,3967,1
Meeker,CO,6,2770,1
Meridian,CO,6,3107,1
Merino,CO,6,245,1
Midland,CO,6,163,1
Milliken,CO,6,5975,1
Minturn,CO,6,1050,1
Moffat,CO,6,131,1
Monte Vista,CO,6,4366,1
Montezuma,CO,6,57,1
Montrose,CO,6,18970,1
Monument,CO,6,6252,1
Morgan Heights,CO,6,386,1
Morrison,CO,6,394,1
Mountain Meadows,CO,6,192,1
Mountain View,CO,6,607,1
Mountain Village,CO,6,1405,1
Mount Crested Butte,CO,6,859,1
Mulford,CO,6,169,1
Naturita,CO,6,461,1
Nederland,CO,6,1531,1
New Castle,CO,6,4569,1
Niwot,CO,6,4497,1
No Name,CO,6,146,1
Norrie,CO,6,0,1
Northglenn,CO,6,37754,1
North La Junta,CO,6,449,1
North Washington,CO,6,272,1
Norwood,CO,6,595,1
Nucla,CO,6,525,1
Nunn,CO,6,524,1
Oak Creek,CO,6,836,1
Olathe,CO,6,1999,1
Olney Springs,CO,6,507,1
Ophir,CO,6,226,1
Orchard,CO,6,113,1
Orchard City,CO,6,3047,1
Orchard Mesa,CO,6,6385,1
Ordway,CO,6,1393,1
Otis,CO,6,438,1
Ouray,CO,6,853,1
Ovid,CO,6,311,1
Padroni,CO,6,143,1
Pagosa Springs,CO,6,1729,1
Palisade,CO,6,2654,1
Palmer Lake,CO,6,2529,1
Paoli,CO,6,63,1
Paonia,CO,6,1255,1
Parachute,CO,6,1095,1
Paragon Estates,CO,6,848,1
Parker,CO,6,47342,1
Parshall,CO,6,57,1
Peetz,CO,6,242,1
Penrose,CO,6,3211,1
Peoria,CO,6,178,1
Perry Park,CO,6,1727,1
Peyton,CO,6,307,1
Phippsburg,CO,6,139,1
Piedra,CO,6,61,1
Pierce,CO,6,946,1
Pine Brook Hill,CO,6,1263,1
Pitkin,CO,6,104,1
Platteville,CO,6,2574,1
Poncha Springs,CO,6,1172,1
Ponderosa Park,CO,6,3211,1
Portland,CO,6,168,1
Pritchett,CO,6,130,1
Pueblo,CO,6,108073,1
Pueblo West,CO,6,30440,1
Ramah,CO,6,72,1
Rangely,CO,6,2322,1
Raymer (New Raymer),CO,6,88,1
Red Cliff,CO,6,279,1
Red Feather Lakes,CO,6,181,1
Redlands,CO,6,10086,1
Redstone,CO,6,26,1
Redvale,CO,6,171,1
Rico,CO,6,199,1
Ridgway,CO,6,898,1
Rifle,CO,6,9451,1
Rock Creek Park,CO,6,20,1
Rockvale,CO,6,475,1
Rocky Ford,CO,6,3877,1
Rollinsville,CO,6,15,1
Romeo,CO,6,337,1
Roxborough Park,CO,6,9859,1
Rye,CO,6,209,1
Saddle Ridge,CO,6,64,1
Saguache,CO,6,536,1
St. Ann Highlands,CO,6,350,1
St. Mary's,CO,6,291,1
Salida,CO,6,5373,1
Salt Creek,CO,6,662,1
San Acacio,CO,6,14,1
Sanford,CO,6,918,1
San Luis,CO,6,642,1
Sawpit,CO,6,30,1
Security-Widefield,CO,6,34836,1
Sedalia,CO,6,131,1
Sedgwick,CO,6,155,1
Segundo,CO,6,153,1
Seibert,CO,6,182,1
Seven Hills,CO,6,83,1
Severance,CO,6,3448,1
Shaw Heights,CO,6,4760,1
Sheridan,CO,6,5912,1
Sheridan Lake,CO,6,85,1
Sherrelwood,CO,6,19209,1
Silt,CO,6,2976,1
Silver Cliff,CO,6,789,1
Silver Plume,CO,6,239,1
Silverthorne,CO,6,4117,1
Silverton,CO,6,552,1
Simla,CO,6,555,1
Smeltertown,CO,6,174,1
Snowmass Village,CO,6,2865,1
Snyder,CO,6,145,1
Southern Ute,CO,6,156,1
South Fork,CO,6,589,1
Springfield,CO,6,1392,1
Starkville,CO,6,31,1
Steamboat Springs,CO,6,12148,1
Sterling,CO,6,14046,1
Stonegate,CO,6,9264,1
Stonewall Gap,CO,6,41,1
Strasburg,CO,6,3027,1
Stratmoor,CO,6,6035,1
Stratton,CO,6,627,1
Sugar City,CO,6,434,1
Sugarloaf,CO,6,305,1
Sunshine,CO,6,151,1
Superior,CO,6,12815,1
Swink,CO,6,659,1
Tabernash,CO,6,355,1
Tall Timber,CO,6,217,1
Telluride,CO,6,2019,1
The Pinery,CO,6,11384,1
Thornton,CO,6,127688,1
Timnath,CO,6,1204,1
Todd Creek,CO,6,3879,1
Towaoc,CO,6,787,1
Towner,CO,6,43,1
Trail Side,CO,6,82,1
Trinidad,CO,6,8470,1
Twin Lakes CDP (Adams County),CO,6,6698,1
Twin Lakes CDP (Lake County),CO,6,140,1
Two Buttes,CO,6,63,1
Upper Bear Creek,CO,6,1143,1
Vail,CO,6,5321,1
Valdez,CO,6,18,1
Valmont,CO,6,104,1
Vernon,CO,6,10,1
Victor,CO,6,374,1
Vilas,CO,6,214,1
Vineland,CO,6,166,1
Vona,CO,6,45,1
Walden,CO,6,535,1
Walsenburg,CO,6,2930,1
Walsh,CO,6,618,1
Ward,CO,6,115,1
Watkins,CO,6,492,1
Welby,CO,6,16408,1
Weldona,CO,6,104,1
Wellington,CO,6,6934,1
Westcliffe,CO,6,440,1
Westcreek,CO,6,117,1
Westminster,CO,6,110598,1
Weston,CO,6,51,1
West Pleasant View,CO,6,3830,1
Wheat Ridge,CO,6,30863,1
Wiggins,CO,6,1054,1
Wiley,CO,6,350,1
Williamsburg,CO,6,680,1
Windsor,CO,6,20455,1
Winter Park,CO,6,578,1
Wolcott,CO,6,0,1
Woodland Park,CO,6,7155,1
Woodmoor,CO,6,8427,1
Woody Creek,CO,6,276,1
Wray,CO,6,2714,1
Yampa,CO,6,417,1
Yuma,CO,6,3601,1
Acres Green,CO,6,2921,1
Aetna Estates,CO,6,1165,1
Aguilar,CO,6,660,1
Air Force Academy,CO,6,5864,1
Akron,CO,6,1903,1
Alamosa,CO,6,9592,1
Alamosa East,CO,6,1576,1
Allenspark,CO,6,673,1
Alma,CO,6,302,1
Alpine,CO,6,146,1
Altona,CO,6,550,1
Amherst,CO,6,56,1
Antonito,CO,6,757,1
Applewood,CO,6,7623,1
Arboles,CO,6,246,1
Aristocrat Ranchettes,CO,6,1275,1
Arriba,CO,6,188,1
Arvada,CO,6,111658,1
Aspen,CO,6,6740,1
Aspen Park,CO,6,748,1
Atwood,CO,6,228,1
Ault,CO,6,1750,1
Aurora,CO,6,345867,1
Avon,CO,6,6414,1
Norwalk,CT,7,87701,1
Norwich,CT,7,40254,1
Oakville,CT,7,9246,1
Old Greenwich,CT,7,6764,1
Old Mystic,CT,7,3625,1
Old Saybrook Center,CT,7,2139,1
Orange,CT,7,13946,1
Oxoboxo River,CT,7,3081,1
Pawcatuck,CT,7,5242,1
Pemberwick,CT,7,3935,1
Plainfield Village,CT,7,2244,1
Plantsville,CT,7,1672,1
Poquonock Bridge,CT,7,1828,1
Portland,CT,7,5619,1
Putnam,CT,7,7147,1
Quinebaug,CT,7,1102,1
Ridgefield,CT,7,7725,1
Riverside,CT,7,8592,1
Rockville,CT,7,7459,1
Salmon Brook,CT,7,2676,1
Saybrook Manor,CT,7,1103,1
Sharon,CT,7,666,1
Shelton,CT,7,40783,1
Sherwood Manor,CT,7,5457,1
Simsbury Center,CT,7,5926,1
Somers,CT,7,1927,1
South Coventry,CT,7,1117,1
Southport,CT,7,1667,1
South Windham,CT,7,1458,1
Southwood Acres,CT,7,7731,1
South Woodstock,CT,7,1155,1
Stafford Springs,CT,7,5061,1
Stamford,CT,7,126592,1
Stonington borough,CT,7,971,1
Storrs,CT,7,15914,1
Stratford,CT,7,52316,1
Suffield Depot,CT,7,1468,1
Tariffville,CT,7,1272,1
Terramuggus,CT,7,862,1
Terryville,CT,7,5180,1
Thomaston,CT,7,1909,1
Thompsonville,CT,7,8878,1
Torrington,CT,7,35493,1
Trumbull,CT,7,36571,1
Wallingford Center,CT,7,17710,1
Waterbury,CT,7,109551,1
Waterford,CT,7,2948,1
Watertown,CT,7,2996,1
Wauregan,CT,7,1428,1
Weatogue,CT,7,3020,1
Westbrook Center,CT,7,2125,1
West Hartford,CT,7,63288,1
West Haven,CT,7,55189,1
Westport,CT,7,27343,1
West Simsbury,CT,7,2466,1
Wethersfield,CT,7,26510,1
Willimantic,CT,7,17411,1
Wilton Center,CT,7,712,1
Windsor Locks,CT,7,12564,1
Winsted,CT,7,7753,1
Woodbury Center,CT,7,1438,1
Woodmont borough,CT,7,1563,1
Ansonia,CT,7,19035,1
Baltic,CT,7,1026,1
Bantam borough,CT,7,842,1
Bethel,CT,7,9731,1
Bethlehem Village,CT,7,1850,1
Blue Hills,CT,7,2872,1
Branford Center,CT,7,6015,1
Bridgeport,CT,7,147340,1
Bristol,CT,7,60554,1
Broad Brook,CT,7,4504,1
Brooklyn,CT,7,908,1
Byram,CT,7,4836,1
Canaan,CT,7,1098,1
Cannondale,CT,7,117,1
Canton Valley,CT,7,1659,1
Cheshire Village,CT,7,5730,1
Chester Center,CT,7,1847,1
Clinton,CT,7,3498,1
Colchester,CT,7,4309,1
Collinsville,CT,7,3518,1
Conning Towers Nautilus Park,CT,7,9814,1
Cos Cob,CT,7,6433,1
Coventry Lake,CT,7,3393,1
Crystal Lake,CT,7,2220,1
Danbury,CT,7,83476,1
Danielson borough,CT,7,4026,1
Darien,CT,7,21392,1
Deep River Center,CT,7,2417,1
Derby,CT,7,12796,1
Durham,CT,7,2932,1
East Brooklyn,CT,7,1672,1
East Hampton,CT,7,2643,1
East Hartford,CT,7,51137,1
East Haven,CT,7,29104,1
Essex Village,CT,7,2196,1
Falls Village,CT,7,403,1
Fenwick borough,CT,7,81,1
Gales Ferry,CT,7,824,1
Georgetown,CT,7,1845,1
Glastonbury Center,CT,7,7409,1
Glenville,CT,7,2478,1
Greenwich,CT,7,13499,1
Groton,CT,7,9305,1
Groton Long Point borough,CT,7,510,1
Guilford Center,CT,7,2476,1
Hartford,CT,7,124795,1
Hazardville,CT,7,4868,1
Heritage Village,CT,7,3934,1
Higganum,CT,7,1683,1
Jewett City borough,CT,7,3472,1
Kensington,CT,7,8824,1
Lake Pocotopaug,CT,7,3313,1
Lakeville,CT,7,858,1
Litchfield borough,CT,7,1474,1
Long Hill,CT,7,4269,1
Madison Center,CT,7,2421,1
Manchester,CT,7,30883,1
Mansfield Center,CT,7,1127,1
Mashantucket,CT,7,167,1
Meriden,CT,7,60439,1
Middletown,CT,7,47218,1
Milford city (balance),CT,7,51643,1
Moodus,CT,7,1212,1
Moosup,CT,7,3192,1
Mystic,CT,7,3981,1
Naugatuck borough,CT,7,31722,1
New Britain,CT,7,72988,1
New Hartford Center,CT,7,1557,1
New Haven,CT,7,130612,1
Newington,CT,7,30638,1
New London,CT,7,27423,1
New Milford,CT,7,6915,1
New Preston,CT,7,915,1
Newtown borough,CT,7,2009,1
Niantic,CT,7,3005,1
Noank,CT,7,2133,1
Norfolk,CT,7,591,1
North Granby,CT,7,1781,1
North Grosvenor Dale,CT,7,1707,1
North Haven,CT,7,23937,1
Northwest Harwinton,CT,7,3167,1
Arden village,DE,8,538,1
Ardencroft village,DE,8,262,1
Ardentown village,DE,8,297,1
Bear,DE,8,19886,1
Bellefonte,DE,8,1318,1
Bethany Beach,DE,8,908,1
Bethel,DE,8,171,1
Blades,DE,8,1303,1
Bowers,DE,8,320,1
Bridgeville,DE,8,2364,1
Brookside,DE,8,13743,1
Camden,DE,8,3501,1
Cheswold,DE,8,1219,1
Claymont,DE,8,9060,1
Clayton,DE,8,3034,1
Dagsboro,DE,8,980,1
Delaware City,DE,8,1933,1
Delmar,DE,8,1784,1
Dewey Beach,DE,8,250,1
Dover,DE,8,37144,1
Dover Base Housing,DE,8,3417,1
Edgemoor,DE,8,6257,1
Ellendale,DE,8,363,1
Elsmere,DE,8,6154,1
Farmington,DE,8,91,1
Felton,DE,8,1658,1
Fenwick Island,DE,8,396,1
Frankford,DE,8,988,1
Frederica,DE,8,1053,1
Georgetown,DE,8,6775,1
Glasgow,DE,8,14640,1
Greenville,DE,8,2378,1
Greenwood,DE,8,1289,1
Harrington,DE,8,3665,1
Hartly,DE,8,54,1
Henlopen Acres,DE,8,157,1
Highland Acres,DE,8,3966,1
Hockessin,DE,8,13230,1
Houston,DE,8,390,1
Kent Acres,DE,8,2283,1
Kenton,DE,8,299,1
Laurel,DE,8,3916,1
Leipsic,DE,8,118,1
Lewes,DE,8,2887,1
Little Creek,DE,8,190,1
Long Neck,DE,8,2359,1
Magnolia,DE,8,192,1
Middletown,DE,8,19744,1
Milford,DE,8,9993,1
Millsboro,DE,8,4050,1
Millville,DE,8,1510,1
Milton,DE,8,2717,1
Newark,DE,8,32740,1
New Castle,DE,8,5371,1
Newport,DE,8,1165,1
North Star,DE,8,7596,1
Ocean View,DE,8,1880,1
Odessa,DE,8,598,1
Pike Creek,DE,8,8463,1
Pike Creek Valley,DE,8,10672,1
Rehoboth Beach,DE,8,1098,1
Rising Sun-Lebanon,DE,8,3970,1
Riverview,DE,8,2863,1
Rodney Village,DE,8,1586,1
St. Georges,DE,8,1141,1
Seaford,DE,8,7290,1
Selbyville,DE,8,2675,1
Slaughter Beach,DE,8,211,1
Smyrna,DE,8,10904,1
South Bethany,DE,8,423,1
Townsend,DE,8,2617,1
Viola,DE,8,164,1
Wilmington,DE,8,71549,1
Wilmington Manor,DE,8,7912,1
Woodside,DE,8,150,1
Woodside East,DE,8,2027,1
Wyoming,DE,8,1673,1
Atlantic Beach,FL,9,12961,1
Atlantis,FL,9,2175,1
Auburndale,FL,9,14281,1
Aucilla,FL,9,112,1
Avalon,FL,9,571,1
Aventura,FL,9,37357,1
Avon Park,FL,9,9974,1
Azalea Park,FL,9,13287,1
Babson Park,FL,9,1337,1
Bagdad,FL,9,3951,1
Baldwin,FL,9,1929,1
Bal Harbour village,FL,9,2677,1
Balm,FL,9,1880,1
Bardmoor,FL,9,9448,1
Bartow,FL,9,18094,1
Bascom,FL,9,94,1
Bay Harbor Islands,FL,9,5921,1
Bay Hill,FL,9,5133,1
Bay Lake,FL,9,31,1
Bayonet Point,FL,9,25453,1
Bay Pines,FL,9,3240,1
Bayport,FL,9,452,1
Bayshore Gardens,FL,9,19446,1
Beacon Square,FL,9,6564,1
Bear Creek,FL,9,1840,1
Bee Ridge,FL,9,9836,1
Bell,FL,9,505,1
Bellair-Meadowbrook Terrace,FL,9,13987,1
Belleair,FL,9,3941,1
Belleair Beach,FL,9,1685,1
Belleair Bluffs,FL,9,2236,1
Belleair Shore,FL,9,62,1
Belle Glade,FL,9,17950,1
Belle Isle,FL,9,6403,1
Belleview,FL,9,4612,1
Bellview,FL,9,22341,1
Berrydale,FL,9,406,1
Beverly Beach,FL,9,342,1
Beverly Hills,FL,9,8593,1
Big Coppitt Key,FL,9,2567,1
Big Pine Key,FL,9,4716,1
Biscayne Park village,FL,9,3193,1
Bithlo,FL,9,8559,1
Black Diamond,FL,9,1114,1
Black Hammock,FL,9,963,1
Bloomingdale,FL,9,22882,1
Blountstown,FL,9,2625,1
Boca Raton,FL,9,89793,1
Bokeelia,FL,9,1339,1
Bonifay,FL,9,2756,1
Bonita Springs,FL,9,47915,1
Boulevard Gardens,FL,9,1870,1
Bowling Green,FL,9,2916,1
Boynton Beach,FL,9,71530,1
Bradenton,FL,9,51811,1
Bradenton Beach,FL,9,946,1
Bradley Junction,FL,9,480,1
Brandon,FL,9,108287,1
Branford,FL,9,867,1
Brent,FL,9,21957,1
Briny Breezes,FL,9,812,1
Bristol,FL,9,1107,1
Broadview Park,FL,9,7593,1
Bronson,FL,9,955,1
Brooker,FL,9,394,1
Brookridge,FL,9,4429,1
Brooksville,FL,9,7752,1
Brownsdale,FL,9,518,1
Brownsville,FL,9,16410,1
Buckhead Ridge,FL,9,1595,1
Buckingham,FL,9,4316,1
Buenaventura Lakes,FL,9,31348,1
Bunnell,FL,9,2762,1
Burnt Store Marina,FL,9,1903,1
Bushnell,FL,9,2973,1
Butler Beach,FL,9,5629,1
Cabana Colony,FL,9,2266,1
Callahan,FL,9,1291,1
Callaway,FL,9,14760,1
Campbell,FL,9,2561,1
Campbellton,FL,9,169,1
Canal Point,FL,9,376,1
Cape Canaveral,FL,9,10031,1
Cape Coral,FL,9,165843,1
Captiva,FL,9,163,1
Carrabelle,FL,9,2770,1
Carrollwood,FL,9,35027,1
Caryville,FL,9,300,1
Casselberry,FL,9,26663,1
Cedar Grove,FL,9,3313,1
Cedar Key,FL,9,667,1
Celebration,FL,9,7816,1
Center Hill,FL,9,1150,1
Century,FL,9,1529,1
Charleston Park,FL,9,146,1
Charlotte Harbor,FL,9,4001,1
Charlotte Park,FL,9,2475,1
Chattahoochee,FL,9,3229,1
Cheval,FL,9,10833,1
Chiefland,FL,9,2234,1
Chipley,FL,9,3564,1
Chokoloskee,FL,9,418,1
Christmas,FL,9,2211,1
Chuluota,FL,9,2481,1
Chumuckla,FL,9,767,1
Cinco Bayou,FL,9,348,1
Citrus Hills,FL,9,8039,1
Citrus Park,FL,9,25570,1
Citrus Springs,FL,9,8695,1
Clarcona,FL,9,2785,1
Clearwater,FL,9,110381,1
Clermont,FL,9,30319,1
Cleveland,FL,9,2881,1
Clewiston,FL,9,7240,1
Cloud Lake,FL,9,114,1
Cobbtown,FL,9,53,1
Cocoa,FL,9,17339,1
Cocoa Beach,FL,9,11355,1
Cocoa West,FL,9,4910,1
Coconut Creek,FL,9,56816,1
Coleman,FL,9,575,1
Combee Settlement,FL,9,5921,1
Connerton,FL,9,3573,1
Conway,FL,9,15187,1
Cooper City,FL,9,33382,1
Coral Gables,FL,9,50059,1
Coral Springs,FL,9,126673,1
Coral Terrace,FL,9,23994,1
Cortez,FL,9,4043,1
Cottondale,FL,9,947,1
Country Club,FL,9,48622,1
Country Walk,FL,9,16485,1
Crawfordville,FL,9,3998,1
Crescent Beach,FL,9,859,1
Crescent City,FL,9,1814,1
Crestview,FL,9,22524,1
Crooked Lake Park,FL,9,1564,1
Cross City,FL,9,2198,1
Crystal Lake,FL,9,6452,1
Crystal River,FL,9,3060,1
Crystal Springs,FL,9,968,1
Cudjoe Key,FL,9,1833,1
Cutler Bay,FL,9,43474,1
Cypress Gardens,FL,9,8955,1
Cypress Lake,FL,9,11964,1
Cypress Quarters,FL,9,1281,1
Dade City,FL,9,6655,1
Dade City North,FL,9,2467,1
Dania Beach,FL,9,30878,1
Davenport,FL,9,3137,1
Davie,FL,9,97372,1
Day,FL,9,168,1
Daytona Beach,FL,9,62726,1
Daytona Beach Shores,FL,9,4294,1
DeBary,FL,9,19547,1
Deerfield Beach,FL,9,78227,1
DeFuniak Springs,FL,9,5543,1
DeLand,FL,9,28524,1
DeLand Southwest,FL,9,826,1
De Leon Springs,FL,9,2418,1
Delray Beach,FL,9,63939,1
Deltona,FL,9,86418,1
Desoto Lakes,FL,9,3692,1
Destin,FL,9,13055,1
Dickerson City,FL,9,73,1
Dixonville,FL,9,182,1
Doctor Phillips,FL,9,11501,1
Doral,FL,9,51382,1
Dover,FL,9,3817,1
Duck Key,FL,9,665,1
Dundee,FL,9,3908,1
Dunedin,FL,9,35712,1
Dunnellon,FL,9,1783,1
Eagle Lake,FL,9,2486,1
East Bronson,FL,9,2355,1
East Lake,FL,9,32054,1
East Lake-Orient Park,FL,9,25373,1
East Milton,FL,9,12490,1
East Palatka,FL,9,1852,1
Eastpoint,FL,9,2165,1
East Williston,FL,9,731,1
Eatonville,FL,9,2299,1
Ebro,FL,9,259,1
Edgewater,FL,9,21050,1
Edgewood,FL,9,2690,1
Eglin AFB,FL,9,2384,1
Egypt Lake-Leto,FL,9,37408,1
Elfers,FL,9,13982,1
Ellenton,FL,9,3009,1
El Portal village,FL,9,2492,1
Englewood,FL,9,14515,1
Ensley,FL,9,21981,1
Estero village,FL,9,29588,1
Esto,FL,9,375,1
Eustis,FL,9,19198,1
Everglades,FL,9,268,1
Fairview Shores,FL,9,10586,1
Fanning Springs,FL,9,1046,1
Feather Sound,FL,9,3370,1
Fellsmere,FL,9,5390,1
Fernandina Beach,FL,9,11990,1
Ferndale,FL,9,469,1
Fern Park,FL,9,8161,1
Ferry Pass,FL,9,32077,1
Fidelis,FL,9,37,1
Fisher Island,FL,9,232,1
Fish Hawk,FL,9,16297,1
Five Points,FL,9,812,1
Flagler Beach,FL,9,4682,1
Flagler Estates,FL,9,3051,1
Fleming Island,FL,9,30350,1
Floral City,FL,9,4919,1
Florida City,FL,9,12024,1
Florida Ridge,FL,9,19701,1
Floridatown,FL,9,326,1
Forest City,FL,9,14924,1
Fort Denaud,FL,9,1639,1
Fort Green,FL,9,161,1
Fort Green Springs,FL,9,325,1
Fort Lauderdale,FL,9,173570,1
Fort Meade,FL,9,5824,1
Fort Myers,FL,9,68472,1
Fort Myers Beach,FL,9,6668,1
Fort Myers Shores,FL,9,5541,1
Fort Pierce,FL,9,43267,1
Fort Pierce North,FL,9,7058,1
Fort Pierce South,FL,9,4646,1
Fort Walton Beach,FL,9,20767,1
Fort White,FL,9,728,1
Fountainebleau,FL,9,55596,1
Four Corners,FL,9,32727,1
Franklin Park,FL,9,958,1
Freeport,FL,9,2346,1
Frostproof,FL,9,3062,1
Fruit Cove,FL,9,31146,1
Fruitland Park,FL,9,4330,1
Fruitville,FL,9,13725,1
Fuller Heights,FL,9,9777,1
Fussels Corner,FL,9,5064,1
Gainesville,FL,9,127559,1
Garcon Point,FL,9,468,1
Garden Grove,FL,9,462,1
Gardner,FL,9,277,1
Gateway,FL,9,8208,1
Geneva,FL,9,2459,1
Gibsonton,FL,9,18070,1
Gifford,FL,9,8750,1
Gladeview,FL,9,12525,1
Glencoe,FL,9,2843,1
Glen Ridge,FL,9,204,1
Glen St. Mary,FL,9,567,1
Glenvar Heights,FL,9,17881,1
Golden Beach,FL,9,709,1
Golden Gate,FL,9,29258,1
Golden Glades,FL,9,33806,1
Goldenrod,FL,9,12603,1
Golf village,FL,9,170,1
Gonzalez,FL,9,14187,1
Goodland,FL,9,330,1
Gotha,FL,9,1810,1
Goulding,FL,9,4274,1
Goulds,FL,9,10909,1
Graceville,FL,9,2321,1
Grand Ridge,FL,9,825,1
Grant-Valkaria,FL,9,3938,1
Greenacres,FL,9,38840,1
Greenbriar,FL,9,2385,1
Green Cove Springs,FL,9,7054,1
Greensboro,FL,9,664,1
Greenville,FL,9,1080,1
Greenwood,FL,9,882,1
Grenelefe,FL,9,1800,1
Gretna,FL,9,1271,1
Grove City,FL,9,1982,1
Groveland,FL,9,9931,1
Gulf Breeze,FL,9,6092,1
Gulf Gate Estates,FL,9,10358,1
Gulfport,FL,9,12167,1
Gulf Stream,FL,9,677,1
Gun Club Estates,FL,9,1174,1
Haines City,FL,9,21624,1
Hallandale Beach,FL,9,38725,1
Hampton,FL,9,412,1
Harbor Bluffs,FL,9,2786,1
Harbour Heights,FL,9,3400,1
Harlem,FL,9,2347,1
Harlem Heights,FL,9,1423,1
Harold,FL,9,908,1
Hastings,FL,9,682,1
Havana,FL,9,1895,1
Haverhill,FL,9,1979,1
Hawthorne,FL,9,1670,1
Heathrow,FL,9,5962,1
Heritage Pines,FL,9,1987,1
Hernando,FL,9,9699,1
Hernando Beach,FL,9,2376,1
Hialeah,FL,9,234714,1
Hialeah Gardens,FL,9,23092,1
Highland Beach,FL,9,3654,1
Highland City,FL,9,10120,1
Highland Park village,FL,9,309,1
High Point,FL,9,3409,1
High Springs,FL,9,5591,1
Hillcrest Heights,FL,9,280,1
Hilliard,FL,9,3121,1
Hill 'n Dale,FL,9,1906,1
Hillsboro Beach,FL,9,1568,1
Hillsboro Pines,FL,9,401,1
Hobe Sound,FL,9,13545,1
Holden Heights,FL,9,4065,1
Holiday,FL,9,20636,1
Holley,FL,9,1531,1
Holly Hill,FL,9,11726,1
Hollywood,FL,9,146791,1
Holmes Beach,FL,9,4045,1
Homeland,FL,9,212,1
Homestead,FL,9,64676,1
Homestead Base,FL,9,1141,1
Homosassa,FL,9,1673,1
Homosassa Springs,FL,9,13012,1
Horizon West,FL,9,19706,1
Horseshoe Beach,FL,9,123,1
Hosford,FL,9,740,1
Howey-in-the-Hills,FL,9,1234,1
Hudson,FL,9,12033,1
Hunters Creek,FL,9,22327,1
Hutchinson Island South,FL,9,5026,1
Hypoluxo,FL,9,2668,1
Immokalee,FL,9,24879,1
Indialantic,FL,9,2764,1
Indian Creek village,FL,9,60,1
Indian Harbour Beach,FL,9,8315,1
Indian River Estates,FL,9,6439,1
Indian River Shores,FL,9,4026,1
Indian Rocks Beach,FL,9,4172,1
Indian Shores,FL,9,1469,1
Indiantown,FL,9,6065,1
Inglis,FL,9,1370,1
Interlachen,FL,9,1430,1
Inverness,FL,9,7184,1
Inverness Highlands North,FL,9,2944,1
Inverness Highlands South,FL,9,6375,1
Inwood,FL,9,6739,1
Iona,FL,9,13830,1
Islamorada,FL,9,6386,1
Island Walk,FL,9,3041,1
Istachatta,FL,9,215,1
Ives Estates,FL,9,20510,1
Jacksonville,FL,9,846951,1
Jacksonville Beach,FL,9,22149,1
Jacob City,FL,9,383,1
Jan Phyl Village,FL,9,4690,1
Jasmine Estates,FL,9,19604,1
Jasper,FL,9,4243,1
Jay,FL,9,420,1
Jennings,FL,9,668,1
Jensen Beach,FL,9,12266,1
June Park,FL,9,3981,1
Juno Beach,FL,9,3325,1
Juno Ridge,FL,9,566,1
Jupiter,FL,9,59054,1
Jupiter Farms,FL,9,11514,1
Jupiter Inlet Colony,FL,9,390,1
Jupiter Island,FL,9,656,1
Kathleen,FL,9,5895,1
Kendale Lakes,FL,9,59354,1
